nohup: ignoring input
Namespace(dataset='busi', dataroot=None, workers=1, batchSize=16, imageSize=64, nc=1, nz=100, ngf=64, ndf=64, niter=10001, lrD=5e-05, lrG=5e-05, beta1=0.5, cuda=True, ngpu=1, netG='', netD='', clamp_lower=-0.01, clamp_upper=0.01, Diters=5, noBN=False, mlp_G=False, mlp_D=False, n_extra_layers=0, experiment='/root/example/airs1/semi/code/pretrain/GAN', adam=True, root='/root/example/airs1', expID=3)
mkdir: cannot create directory ‘/root/example/airs1/semi/code/pretrain/GAN’: File exists
Random Seed:  4014
正在预加载 train-label 数据 (共 288 张)...
✅ 数据已锁入内存！
using cuda ===================================== 
[1637/10001] End of Epoch | Avg_Loss_D: -44.4653 | Avg_Loss_G: 1005.3971 | Total_Iter: 4914
[1638/10001] End of Epoch | Avg_Loss_D: 35.4814 | Avg_Loss_G: 1032.7860 | Total_Iter: 4917
[1639/10001] End of Epoch | Avg_Loss_D: -9.2255 | Avg_Loss_G: 1028.7508 | Total_Iter: 4920
[1640/10001] End of Epoch | Avg_Loss_D: -20.9045 | Avg_Loss_G: 1010.9902 | Total_Iter: 4923
[1641/10001] End of Epoch | Avg_Loss_D: -40.6698 | Avg_Loss_G: 996.2758 | Total_Iter: 4926
[1642/10001] End of Epoch | Avg_Loss_D: -61.3271 | Avg_Loss_G: 1007.6097 | Total_Iter: 4929
[1643/10001] End of Epoch | Avg_Loss_D: -29.5544 | Avg_Loss_G: 1011.0644 | Total_Iter: 4932
[1644/10001] End of Epoch | Avg_Loss_D: -10.4767 | Avg_Loss_G: 1014.9830 | Total_Iter: 4935
[1645/10001] End of Epoch | Avg_Loss_D: -8.8454 | Avg_Loss_G: 1004.2818 | Total_Iter: 4938
[1646/10001] End of Epoch | Avg_Loss_D: -22.2505 | Avg_Loss_G: 1000.7257 | Total_Iter: 4941
[1647/10001] End of Epoch | Avg_Loss_D: -15.4758 | Avg_Loss_G: 1011.9133 | Total_Iter: 4944
[1648/10001] End of Epoch | Avg_Loss_D: -1.9986 | Avg_Loss_G: 1021.0372 | Total_Iter: 4947
[1649/10001] End of Epoch | Avg_Loss_D: -10.1580 | Avg_Loss_G: 1013.2224 | Total_Iter: 4950
[1650/10001] End of Epoch | Avg_Loss_D: -18.1024 | Avg_Loss_G: 1005.6739 | Total_Iter: 4953
[1651/10001] End of Epoch | Avg_Loss_D: -28.5980 | Avg_Loss_G: 1004.0540 | Total_Iter: 4956
[1652/10001] End of Epoch | Avg_Loss_D: -32.7560 | Avg_Loss_G: 998.6921 | Total_Iter: 4959
[1653/10001] End of Epoch | Avg_Loss_D: -65.6648 | Avg_Loss_G: 995.9299 | Total_Iter: 4962
[1654/10001] End of Epoch | Avg_Loss_D: -48.8518 | Avg_Loss_G: 970.8375 | Total_Iter: 4965
[1655/10001] End of Epoch | Avg_Loss_D: -36.1995 | Avg_Loss_G: 1020.0246 | Total_Iter: 4968
[1656/10001] End of Epoch | Avg_Loss_D: -37.7599 | Avg_Loss_G: 978.0362 | Total_Iter: 4971
[1657/10001] End of Epoch | Avg_Loss_D: -17.8388 | Avg_Loss_G: 982.4676 | Total_Iter: 4974
[1658/10001] End of Epoch | Avg_Loss_D: -16.6751 | Avg_Loss_G: 998.4217 | Total_Iter: 4977
[1659/10001] End of Epoch | Avg_Loss_D: -5.2941 | Avg_Loss_G: 1006.3239 | Total_Iter: 4980
[1660/10001] End of Epoch | Avg_Loss_D: -39.1673 | Avg_Loss_G: 992.9913 | Total_Iter: 4983
[1661/10001] End of Epoch | Avg_Loss_D: -42.4676 | Avg_Loss_G: 1000.1236 | Total_Iter: 4986
[1662/10001] End of Epoch | Avg_Loss_D: -39.9973 | Avg_Loss_G: 989.3684 | Total_Iter: 4989
[1663/10001] End of Epoch | Avg_Loss_D: -67.3431 | Avg_Loss_G: 978.4056 | Total_Iter: 4992
[1664/10001] End of Epoch | Avg_Loss_D: -66.7842 | Avg_Loss_G: 986.5550 | Total_Iter: 4995
[1665/10001] End of Epoch | Avg_Loss_D: -7.8160 | Avg_Loss_G: 990.0470 | Total_Iter: 4998
[1666/10001] End of Epoch | Avg_Loss_D: -6.4665 | Avg_Loss_G: 995.9129 | Total_Iter: 5001
[1667/10001] End of Epoch | Avg_Loss_D: -4.0447 | Avg_Loss_G: 991.3766 | Total_Iter: 5004
[1668/10001] End of Epoch | Avg_Loss_D: -12.5382 | Avg_Loss_G: 993.4738 | Total_Iter: 5007
[1669/10001] End of Epoch | Avg_Loss_D: -2.7843 | Avg_Loss_G: 1005.5901 | Total_Iter: 5010
[1670/10001] End of Epoch | Avg_Loss_D: -31.0467 | Avg_Loss_G: 1001.0805 | Total_Iter: 5013
[1671/10001] End of Epoch | Avg_Loss_D: -1.2088 | Avg_Loss_G: 1000.7477 | Total_Iter: 5016
[1672/10001] End of Epoch | Avg_Loss_D: -16.3399 | Avg_Loss_G: 1001.1458 | Total_Iter: 5019
[1673/10001] End of Epoch | Avg_Loss_D: -15.2308 | Avg_Loss_G: 994.7224 | Total_Iter: 5022
[1674/10001] End of Epoch | Avg_Loss_D: -12.4993 | Avg_Loss_G: 994.6469 | Total_Iter: 5025
[1675/10001] End of Epoch | Avg_Loss_D: -4.7289 | Avg_Loss_G: 1006.4588 | Total_Iter: 5028
[1676/10001] End of Epoch | Avg_Loss_D: -15.8584 | Avg_Loss_G: 989.5382 | Total_Iter: 5031
[1677/10001] End of Epoch | Avg_Loss_D: -36.5011 | Avg_Loss_G: 989.0831 | Total_Iter: 5034
[1678/10001] End of Epoch | Avg_Loss_D: -47.1741 | Avg_Loss_G: 989.9240 | Total_Iter: 5037
[1679/10001] End of Epoch | Avg_Loss_D: -5.4974 | Avg_Loss_G: 990.2807 | Total_Iter: 5040
[1680/10001] End of Epoch | Avg_Loss_D: -25.9362 | Avg_Loss_G: 978.9438 | Total_Iter: 5043
[1681/10001] End of Epoch | Avg_Loss_D: -53.7757 | Avg_Loss_G: 968.2522 | Total_Iter: 5046
[1682/10001] End of Epoch | Avg_Loss_D: -49.0296 | Avg_Loss_G: 971.4840 | Total_Iter: 5049
[1683/10001] End of Epoch | Avg_Loss_D: -24.3236 | Avg_Loss_G: 965.7956 | Total_Iter: 5052
[1684/10001] End of Epoch | Avg_Loss_D: -65.7813 | Avg_Loss_G: 989.7932 | Total_Iter: 5055
[1685/10001] End of Epoch | Avg_Loss_D: -57.2020 | Avg_Loss_G: 966.0192 | Total_Iter: 5058
[1686/10001] End of Epoch | Avg_Loss_D: 2.8616 | Avg_Loss_G: 976.3168 | Total_Iter: 5061
[1687/10001] End of Epoch | Avg_Loss_D: 4.2588 | Avg_Loss_G: 978.5779 | Total_Iter: 5064
[1688/10001] End of Epoch | Avg_Loss_D: -2.1936 | Avg_Loss_G: 982.2664 | Total_Iter: 5067
[1689/10001] End of Epoch | Avg_Loss_D: -1.6269 | Avg_Loss_G: 983.0572 | Total_Iter: 5070
[1690/10001] End of Epoch | Avg_Loss_D: -2.4919 | Avg_Loss_G: 983.5763 | Total_Iter: 5073
[1691/10001] End of Epoch | Avg_Loss_D: -11.1651 | Avg_Loss_G: 980.6377 | Total_Iter: 5076
[1692/10001] End of Epoch | Avg_Loss_D: -5.5314 | Avg_Loss_G: 983.5734 | Total_Iter: 5079
[1693/10001] End of Epoch | Avg_Loss_D: -7.8454 | Avg_Loss_G: 980.8645 | Total_Iter: 5082
[1694/10001] End of Epoch | Avg_Loss_D: -14.5997 | Avg_Loss_G: 975.3781 | Total_Iter: 5085
[1695/10001] End of Epoch | Avg_Loss_D: -9.8715 | Avg_Loss_G: 971.8709 | Total_Iter: 5088
[1696/10001] End of Epoch | Avg_Loss_D: -11.9976 | Avg_Loss_G: 969.7917 | Total_Iter: 5091
[1697/10001] End of Epoch | Avg_Loss_D: -9.3918 | Avg_Loss_G: 969.4738 | Total_Iter: 5094
[1698/10001] End of Epoch | Avg_Loss_D: -15.7543 | Avg_Loss_G: 973.4217 | Total_Iter: 5097
[1699/10001] End of Epoch | Avg_Loss_D: -19.6264 | Avg_Loss_G: 976.0588 | Total_Iter: 5100
[1700/10001] End of Epoch | Avg_Loss_D: -22.3864 | Avg_Loss_G: 960.0983 | Total_Iter: 5103
[1701/10001] End of Epoch | Avg_Loss_D: -31.7775 | Avg_Loss_G: 967.3073 | Total_Iter: 5106
[1702/10001] End of Epoch | Avg_Loss_D: -55.9744 | Avg_Loss_G: 956.9358 | Total_Iter: 5109
[1703/10001] End of Epoch | Avg_Loss_D: -70.1912 | Avg_Loss_G: 960.6734 | Total_Iter: 5112
[1704/10001] End of Epoch | Avg_Loss_D: -20.7397 | Avg_Loss_G: 984.8834 | Total_Iter: 5115
[1705/10001] End of Epoch | Avg_Loss_D: 99.3765 | Avg_Loss_G: 960.5496 | Total_Iter: 5118
[1706/10001] End of Epoch | Avg_Loss_D: -9.7551 | Avg_Loss_G: 958.4942 | Total_Iter: 5121
[1707/10001] End of Epoch | Avg_Loss_D: -10.4848 | Avg_Loss_G: 964.3404 | Total_Iter: 5124
[1708/10001] End of Epoch | Avg_Loss_D: -15.8060 | Avg_Loss_G: 979.1693 | Total_Iter: 5127
[1709/10001] End of Epoch | Avg_Loss_D: -13.5948 | Avg_Loss_G: 975.1296 | Total_Iter: 5130
[1710/10001] End of Epoch | Avg_Loss_D: -11.6708 | Avg_Loss_G: 975.3721 | Total_Iter: 5133
[1711/10001] End of Epoch | Avg_Loss_D: -6.2645 | Avg_Loss_G: 970.5462 | Total_Iter: 5136
[1712/10001] End of Epoch | Avg_Loss_D: -25.3020 | Avg_Loss_G: 967.1666 | Total_Iter: 5139
[1713/10001] End of Epoch | Avg_Loss_D: -22.6323 | Avg_Loss_G: 970.4148 | Total_Iter: 5142
[1714/10001] End of Epoch | Avg_Loss_D: -53.3909 | Avg_Loss_G: 961.5107 | Total_Iter: 5145
[1715/10001] End of Epoch | Avg_Loss_D: -55.6047 | Avg_Loss_G: 946.9573 | Total_Iter: 5148
[1716/10001] End of Epoch | Avg_Loss_D: -50.4024 | Avg_Loss_G: 969.0884 | Total_Iter: 5151
[1717/10001] End of Epoch | Avg_Loss_D: -42.4791 | Avg_Loss_G: 950.5502 | Total_Iter: 5154
[1718/10001] End of Epoch | Avg_Loss_D: -251.9366 | Avg_Loss_G: 976.0898 | Total_Iter: 5157
[1719/10001] End of Epoch | Avg_Loss_D: -389.4443 | Avg_Loss_G: 973.8416 | Total_Iter: 5160
[1720/10001] End of Epoch | Avg_Loss_D: -411.2441 | Avg_Loss_G: 976.1221 | Total_Iter: 5163
[1721/10001] End of Epoch | Avg_Loss_D: -511.4762 | Avg_Loss_G: 1003.2325 | Total_Iter: 5166
[1722/10001] End of Epoch | Avg_Loss_D: -208.3637 | Avg_Loss_G: 976.5684 | Total_Iter: 5169
[1723/10001] End of Epoch | Avg_Loss_D: -0.5456 | Avg_Loss_G: 970.3436 | Total_Iter: 5172
[1724/10001] End of Epoch | Avg_Loss_D: -259.4571 | Avg_Loss_G: 943.4683 | Total_Iter: 5175
[1725/10001] End of Epoch | Avg_Loss_D: -198.4050 | Avg_Loss_G: 958.3823 | Total_Iter: 5178
[1726/10001] End of Epoch | Avg_Loss_D: -282.6114 | Avg_Loss_G: 964.3645 | Total_Iter: 5181
[1727/10001] End of Epoch | Avg_Loss_D: -6.1276 | Avg_Loss_G: 940.2346 | Total_Iter: 5184
[1728/10001] End of Epoch | Avg_Loss_D: -44.1064 | Avg_Loss_G: 934.0531 | Total_Iter: 5187
[1729/10001] End of Epoch | Avg_Loss_D: -285.8047 | Avg_Loss_G: 922.4894 | Total_Iter: 5190
[1730/10001] End of Epoch | Avg_Loss_D: -710.9246 | Avg_Loss_G: 973.3804 | Total_Iter: 5193
[1731/10001] End of Epoch | Avg_Loss_D: -47.4983 | Avg_Loss_G: 917.0185 | Total_Iter: 5196
[1732/10001] End of Epoch | Avg_Loss_D: -142.8240 | Avg_Loss_G: 918.8549 | Total_Iter: 5199
[1733/10001] End of Epoch | Avg_Loss_D: -115.8237 | Avg_Loss_G: 921.6662 | Total_Iter: 5202
[1734/10001] End of Epoch | Avg_Loss_D: 12.4950 | Avg_Loss_G: 957.1408 | Total_Iter: 5205
[1735/10001] End of Epoch | Avg_Loss_D: 0.5830 | Avg_Loss_G: 941.9731 | Total_Iter: 5208
[1736/10001] End of Epoch | Avg_Loss_D: -16.5539 | Avg_Loss_G: 941.2626 | Total_Iter: 5211
[1737/10001] End of Epoch | Avg_Loss_D: 0.0780 | Avg_Loss_G: 948.1392 | Total_Iter: 5214
[1738/10001] End of Epoch | Avg_Loss_D: -76.9182 | Avg_Loss_G: 956.1526 | Total_Iter: 5217
[1739/10001] End of Epoch | Avg_Loss_D: -30.5779 | Avg_Loss_G: 906.1168 | Total_Iter: 5220
[1740/10001] End of Epoch | Avg_Loss_D: 23.5200 | Avg_Loss_G: 914.7611 | Total_Iter: 5223
[1741/10001] End of Epoch | Avg_Loss_D: 16.8847 | Avg_Loss_G: 926.4303 | Total_Iter: 5226
[1742/10001] End of Epoch | Avg_Loss_D: 16.2055 | Avg_Loss_G: 932.8486 | Total_Iter: 5229
[1743/10001] End of Epoch | Avg_Loss_D: 8.5137 | Avg_Loss_G: 931.9876 | Total_Iter: 5232
[1744/10001] End of Epoch | Avg_Loss_D: 10.5619 | Avg_Loss_G: 934.5448 | Total_Iter: 5235
[1745/10001] End of Epoch | Avg_Loss_D: 8.1906 | Avg_Loss_G: 934.8611 | Total_Iter: 5238
[1746/10001] End of Epoch | Avg_Loss_D: 12.5766 | Avg_Loss_G: 932.2980 | Total_Iter: 5241
[1747/10001] End of Epoch | Avg_Loss_D: 8.9480 | Avg_Loss_G: 931.7734 | Total_Iter: 5244
[1748/10001] End of Epoch | Avg_Loss_D: -0.5804 | Avg_Loss_G: 933.4582 | Total_Iter: 5247
[1749/10001] End of Epoch | Avg_Loss_D: 1.9467 | Avg_Loss_G: 930.6188 | Total_Iter: 5250
[1750/10001] End of Epoch | Avg_Loss_D: -2.6003 | Avg_Loss_G: 927.7332 | Total_Iter: 5253
[1751/10001] End of Epoch | Avg_Loss_D: -1.8465 | Avg_Loss_G: 929.4097 | Total_Iter: 5256
[1752/10001] End of Epoch | Avg_Loss_D: 1.7802 | Avg_Loss_G: 924.1345 | Total_Iter: 5259
[1753/10001] End of Epoch | Avg_Loss_D: -1.5127 | Avg_Loss_G: 924.7695 | Total_Iter: 5262
[1754/10001] End of Epoch | Avg_Loss_D: -1.0541 | Avg_Loss_G: 922.1839 | Total_Iter: 5265
[1755/10001] End of Epoch | Avg_Loss_D: -2.9745 | Avg_Loss_G: 923.1663 | Total_Iter: 5268
[1756/10001] End of Epoch | Avg_Loss_D: -4.3195 | Avg_Loss_G: 919.4616 | Total_Iter: 5271
[1757/10001] End of Epoch | Avg_Loss_D: 0.0346 | Avg_Loss_G: 921.4220 | Total_Iter: 5274
[1758/10001] End of Epoch | Avg_Loss_D: -1.5773 | Avg_Loss_G: 923.5795 | Total_Iter: 5277
[1759/10001] End of Epoch | Avg_Loss_D: 1.0668 | Avg_Loss_G: 923.6195 | Total_Iter: 5280
[1760/10001] End of Epoch | Avg_Loss_D: -4.6364 | Avg_Loss_G: 921.1948 | Total_Iter: 5283
[1761/10001] End of Epoch | Avg_Loss_D: -1.3187 | Avg_Loss_G: 923.7150 | Total_Iter: 5286
[1762/10001] End of Epoch | Avg_Loss_D: -2.6401 | Avg_Loss_G: 923.4454 | Total_Iter: 5289
[1763/10001] End of Epoch | Avg_Loss_D: 1.5574 | Avg_Loss_G: 926.6807 | Total_Iter: 5292
[1764/10001] End of Epoch | Avg_Loss_D: -2.3377 | Avg_Loss_G: 927.5846 | Total_Iter: 5295
[1765/10001] End of Epoch | Avg_Loss_D: -0.4918 | Avg_Loss_G: 924.8715 | Total_Iter: 5298
[1766/10001] End of Epoch | Avg_Loss_D: -4.6895 | Avg_Loss_G: 927.2418 | Total_Iter: 5301
[1767/10001] End of Epoch | Avg_Loss_D: -2.1408 | Avg_Loss_G: 929.1906 | Total_Iter: 5304
[1768/10001] End of Epoch | Avg_Loss_D: -4.0222 | Avg_Loss_G: 928.6941 | Total_Iter: 5307
[1769/10001] End of Epoch | Avg_Loss_D: -4.8155 | Avg_Loss_G: 926.3074 | Total_Iter: 5310
[1770/10001] End of Epoch | Avg_Loss_D: -2.4747 | Avg_Loss_G: 928.5237 | Total_Iter: 5313
[1771/10001] End of Epoch | Avg_Loss_D: -7.4685 | Avg_Loss_G: 928.2011 | Total_Iter: 5316
[1772/10001] End of Epoch | Avg_Loss_D: -3.3122 | Avg_Loss_G: 926.6431 | Total_Iter: 5319
[1773/10001] End of Epoch | Avg_Loss_D: -3.1382 | Avg_Loss_G: 927.4412 | Total_Iter: 5322
[1774/10001] End of Epoch | Avg_Loss_D: -3.5003 | Avg_Loss_G: 926.1218 | Total_Iter: 5325
[1775/10001] End of Epoch | Avg_Loss_D: -3.0747 | Avg_Loss_G: 926.3326 | Total_Iter: 5328
[1776/10001] End of Epoch | Avg_Loss_D: -4.5896 | Avg_Loss_G: 926.3299 | Total_Iter: 5331
[1777/10001] End of Epoch | Avg_Loss_D: -3.2366 | Avg_Loss_G: 927.0196 | Total_Iter: 5334
[1778/10001] End of Epoch | Avg_Loss_D: -8.6177 | Avg_Loss_G: 928.2978 | Total_Iter: 5337
[1779/10001] End of Epoch | Avg_Loss_D: -6.1919 | Avg_Loss_G: 928.6206 | Total_Iter: 5340
[1780/10001] End of Epoch | Avg_Loss_D: -4.2532 | Avg_Loss_G: 926.6915 | Total_Iter: 5343
[1781/10001] End of Epoch | Avg_Loss_D: -6.5987 | Avg_Loss_G: 928.7246 | Total_Iter: 5346
[1782/10001] End of Epoch | Avg_Loss_D: -5.1045 | Avg_Loss_G: 926.6020 | Total_Iter: 5349
[1783/10001] End of Epoch | Avg_Loss_D: -5.0163 | Avg_Loss_G: 929.0811 | Total_Iter: 5352
[1784/10001] End of Epoch | Avg_Loss_D: -6.6405 | Avg_Loss_G: 929.5801 | Total_Iter: 5355
[1785/10001] End of Epoch | Avg_Loss_D: -6.6096 | Avg_Loss_G: 926.7483 | Total_Iter: 5358
[1786/10001] End of Epoch | Avg_Loss_D: -7.4979 | Avg_Loss_G: 929.7329 | Total_Iter: 5361
[1787/10001] End of Epoch | Avg_Loss_D: -3.0316 | Avg_Loss_G: 928.0269 | Total_Iter: 5364
[1788/10001] End of Epoch | Avg_Loss_D: -7.7511 | Avg_Loss_G: 928.4688 | Total_Iter: 5367
[1789/10001] End of Epoch | Avg_Loss_D: -9.5843 | Avg_Loss_G: 930.0305 | Total_Iter: 5370
[1790/10001] End of Epoch | Avg_Loss_D: -5.6363 | Avg_Loss_G: 928.2206 | Total_Iter: 5373
[1791/10001] End of Epoch | Avg_Loss_D: -7.0948 | Avg_Loss_G: 927.1862 | Total_Iter: 5376
[1792/10001] End of Epoch | Avg_Loss_D: -9.1439 | Avg_Loss_G: 930.9695 | Total_Iter: 5379
[1793/10001] End of Epoch | Avg_Loss_D: -6.9780 | Avg_Loss_G: 935.2297 | Total_Iter: 5382
[1794/10001] End of Epoch | Avg_Loss_D: -8.0508 | Avg_Loss_G: 931.9544 | Total_Iter: 5385
[1795/10001] End of Epoch | Avg_Loss_D: -6.4754 | Avg_Loss_G: 932.7509 | Total_Iter: 5388
[1796/10001] End of Epoch | Avg_Loss_D: -7.6478 | Avg_Loss_G: 931.1584 | Total_Iter: 5391
[1797/10001] End of Epoch | Avg_Loss_D: -7.4793 | Avg_Loss_G: 930.2030 | Total_Iter: 5394
[1798/10001] End of Epoch | Avg_Loss_D: -10.3704 | Avg_Loss_G: 929.4697 | Total_Iter: 5397
[1799/10001] End of Epoch | Avg_Loss_D: -8.0113 | Avg_Loss_G: 930.4424 | Total_Iter: 5400
[1800/10001] End of Epoch | Avg_Loss_D: -9.7272 | Avg_Loss_G: 928.0786 | Total_Iter: 5403
[1801/10001] End of Epoch | Avg_Loss_D: -13.9932 | Avg_Loss_G: 928.9804 | Total_Iter: 5406
[1802/10001] End of Epoch | Avg_Loss_D: -9.9776 | Avg_Loss_G: 929.8408 | Total_Iter: 5409
[1803/10001] End of Epoch | Avg_Loss_D: -9.7666 | Avg_Loss_G: 931.2092 | Total_Iter: 5412
[1804/10001] End of Epoch | Avg_Loss_D: -13.5808 | Avg_Loss_G: 929.6436 | Total_Iter: 5415
[1805/10001] End of Epoch | Avg_Loss_D: -7.2629 | Avg_Loss_G: 929.2539 | Total_Iter: 5418
[1806/10001] End of Epoch | Avg_Loss_D: -6.2083 | Avg_Loss_G: 928.5706 | Total_Iter: 5421
[1807/10001] End of Epoch | Avg_Loss_D: -9.2058 | Avg_Loss_G: 929.7607 | Total_Iter: 5424
[1808/10001] End of Epoch | Avg_Loss_D: -11.8292 | Avg_Loss_G: 929.8035 | Total_Iter: 5427
[1809/10001] End of Epoch | Avg_Loss_D: -17.0982 | Avg_Loss_G: 926.0971 | Total_Iter: 5430
[1810/10001] End of Epoch | Avg_Loss_D: -9.1286 | Avg_Loss_G: 925.9071 | Total_Iter: 5433
[1811/10001] End of Epoch | Avg_Loss_D: -15.8083 | Avg_Loss_G: 927.1531 | Total_Iter: 5436
[1812/10001] End of Epoch | Avg_Loss_D: -12.1640 | Avg_Loss_G: 930.3778 | Total_Iter: 5439
[1813/10001] End of Epoch | Avg_Loss_D: -14.2329 | Avg_Loss_G: 930.2243 | Total_Iter: 5442
[1814/10001] End of Epoch | Avg_Loss_D: -11.6369 | Avg_Loss_G: 930.6588 | Total_Iter: 5445
[1815/10001] End of Epoch | Avg_Loss_D: -13.5681 | Avg_Loss_G: 936.4441 | Total_Iter: 5448
[1816/10001] End of Epoch | Avg_Loss_D: -17.7809 | Avg_Loss_G: 929.0210 | Total_Iter: 5451
[1817/10001] End of Epoch | Avg_Loss_D: -11.6531 | Avg_Loss_G: 929.8750 | Total_Iter: 5454
[1818/10001] End of Epoch | Avg_Loss_D: -12.6468 | Avg_Loss_G: 926.0675 | Total_Iter: 5457
[1819/10001] End of Epoch | Avg_Loss_D: -11.2827 | Avg_Loss_G: 925.4879 | Total_Iter: 5460
[1820/10001] End of Epoch | Avg_Loss_D: -21.3598 | Avg_Loss_G: 925.6109 | Total_Iter: 5463
[1821/10001] End of Epoch | Avg_Loss_D: -12.9972 | Avg_Loss_G: 927.0300 | Total_Iter: 5466
[1822/10001] End of Epoch | Avg_Loss_D: -12.0501 | Avg_Loss_G: 929.5056 | Total_Iter: 5469
[1823/10001] End of Epoch | Avg_Loss_D: -17.3080 | Avg_Loss_G: 928.0088 | Total_Iter: 5472
[1824/10001] End of Epoch | Avg_Loss_D: -14.7978 | Avg_Loss_G: 928.3134 | Total_Iter: 5475
[1825/10001] End of Epoch | Avg_Loss_D: -21.8944 | Avg_Loss_G: 926.3293 | Total_Iter: 5478
[1826/10001] End of Epoch | Avg_Loss_D: -24.5332 | Avg_Loss_G: 926.5857 | Total_Iter: 5481
[1827/10001] End of Epoch | Avg_Loss_D: -26.3300 | Avg_Loss_G: 924.8750 | Total_Iter: 5484
[1828/10001] End of Epoch | Avg_Loss_D: -19.9080 | Avg_Loss_G: 932.1518 | Total_Iter: 5487
[1829/10001] End of Epoch | Avg_Loss_D: -19.8693 | Avg_Loss_G: 928.5027 | Total_Iter: 5490
[1830/10001] End of Epoch | Avg_Loss_D: -18.5627 | Avg_Loss_G: 929.1281 | Total_Iter: 5493
[1831/10001] End of Epoch | Avg_Loss_D: -22.8132 | Avg_Loss_G: 920.3949 | Total_Iter: 5496
[1832/10001] End of Epoch | Avg_Loss_D: -21.4066 | Avg_Loss_G: 932.0156 | Total_Iter: 5499
[1833/10001] End of Epoch | Avg_Loss_D: -25.1632 | Avg_Loss_G: 929.8835 | Total_Iter: 5502
[1834/10001] End of Epoch | Avg_Loss_D: -20.0635 | Avg_Loss_G: 932.2428 | Total_Iter: 5505
[1835/10001] End of Epoch | Avg_Loss_D: -16.9829 | Avg_Loss_G: 933.3736 | Total_Iter: 5508
[1836/10001] End of Epoch | Avg_Loss_D: -25.7462 | Avg_Loss_G: 933.6684 | Total_Iter: 5511
[1837/10001] End of Epoch | Avg_Loss_D: -21.3823 | Avg_Loss_G: 926.9208 | Total_Iter: 5514
[1838/10001] End of Epoch | Avg_Loss_D: -23.7613 | Avg_Loss_G: 934.7438 | Total_Iter: 5517
[1839/10001] End of Epoch | Avg_Loss_D: -19.1193 | Avg_Loss_G: 935.2260 | Total_Iter: 5520
[1840/10001] End of Epoch | Avg_Loss_D: -31.5125 | Avg_Loss_G: 930.0719 | Total_Iter: 5523
[1841/10001] End of Epoch | Avg_Loss_D: -34.7022 | Avg_Loss_G: 930.1196 | Total_Iter: 5526
[1842/10001] End of Epoch | Avg_Loss_D: -35.1965 | Avg_Loss_G: 944.7597 | Total_Iter: 5529
[1843/10001] End of Epoch | Avg_Loss_D: -37.9355 | Avg_Loss_G: 931.5465 | Total_Iter: 5532
[1844/10001] End of Epoch | Avg_Loss_D: -47.9037 | Avg_Loss_G: 921.1962 | Total_Iter: 5535
[1845/10001] End of Epoch | Avg_Loss_D: -46.5512 | Avg_Loss_G: 942.2589 | Total_Iter: 5538
[1846/10001] End of Epoch | Avg_Loss_D: -55.2989 | Avg_Loss_G: 924.6831 | Total_Iter: 5541
[1847/10001] End of Epoch | Avg_Loss_D: -90.0712 | Avg_Loss_G: 923.1859 | Total_Iter: 5544
[1848/10001] End of Epoch | Avg_Loss_D: -27.8673 | Avg_Loss_G: 926.7391 | Total_Iter: 5547
[1849/10001] End of Epoch | Avg_Loss_D: -127.3076 | Avg_Loss_G: 942.8727 | Total_Iter: 5550
[1850/10001] End of Epoch | Avg_Loss_D: -137.6868 | Avg_Loss_G: 960.4982 | Total_Iter: 5553
[1851/10001] End of Epoch | Avg_Loss_D: -315.3480 | Avg_Loss_G: 906.1516 | Total_Iter: 5556
[1852/10001] End of Epoch | Avg_Loss_D: -856.8603 | Avg_Loss_G: 942.1580 | Total_Iter: 5559
[1853/10001] End of Epoch | Avg_Loss_D: -1085.8845 | Avg_Loss_G: 951.4718 | Total_Iter: 5562
[1854/10001] End of Epoch | Avg_Loss_D: -1145.7461 | Avg_Loss_G: 953.8269 | Total_Iter: 5565
[1855/10001] End of Epoch | Avg_Loss_D: -1185.2308 | Avg_Loss_G: 988.4781 | Total_Iter: 5568
[1856/10001] End of Epoch | Avg_Loss_D: -1632.5946 | Avg_Loss_G: 999.4971 | Total_Iter: 5571
[1857/10001] End of Epoch | Avg_Loss_D: -356.5419 | Avg_Loss_G: 993.3417 | Total_Iter: 5574
[1858/10001] End of Epoch | Avg_Loss_D: 1.2630 | Avg_Loss_G: 977.9175 | Total_Iter: 5577
[1859/10001] End of Epoch | Avg_Loss_D: -9.8471 | Avg_Loss_G: 982.7600 | Total_Iter: 5580
[1860/10001] End of Epoch | Avg_Loss_D: -22.9327 | Avg_Loss_G: 987.5311 | Total_Iter: 5583
[1861/10001] End of Epoch | Avg_Loss_D: -52.1635 | Avg_Loss_G: 990.8314 | Total_Iter: 5586
[1862/10001] End of Epoch | Avg_Loss_D: -86.9410 | Avg_Loss_G: 976.4148 | Total_Iter: 5589
[1863/10001] End of Epoch | Avg_Loss_D: -171.1638 | Avg_Loss_G: 890.6069 | Total_Iter: 5592
[1864/10001] End of Epoch | Avg_Loss_D: 21.9324 | Avg_Loss_G: 974.0849 | Total_Iter: 5595
[1865/10001] End of Epoch | Avg_Loss_D: -21.7013 | Avg_Loss_G: 971.6558 | Total_Iter: 5598
[1866/10001] End of Epoch | Avg_Loss_D: -44.7951 | Avg_Loss_G: 984.3406 | Total_Iter: 5601
[1867/10001] End of Epoch | Avg_Loss_D: -18.7947 | Avg_Loss_G: 951.4262 | Total_Iter: 5604
